vTEC err_vTEC 
3.983184 -6820996.016816 
9.475888 -6820990.524112 
14.890815 -6820985.109185 
11.547761 -6820988.452239 
9.978355 -6820990.021645 
6.769678 -6820993.230322 
3.877833 -6820996.122167 
1.575382 -6820998.424618 
6.872658 -6820993.127342 
5.006638 -6820994.993362 
2.439018 -6820997.560982 
49.393358 -6820950.606642 
43.577545 -6820956.422455 
40.024878 -6820959.975122 
37.846664 -6820962.153336 
37.119989 -6820962.880011 
54.371171 -6820945.628829 
49.266883 -6820950.733117 
45.628729 -6820954.371271 
42.726537 -6820957.273463 
40.166848 -6820959.833152 
38.372599 -6820961.627401 
66.957071 -6820933.042929 
61.771397 -6820938.228603 
57.248990 -6820942.751010 
53.666131 -6820946.333869 
50.686513 -6820949.313487 
47.823038 -6820952.176962 
44.783922 -6820955.216078 
41.744605 -6820958.255395 
39.420307 -6820960.579693 
73.121859 -6820926.878141 
69.192129 -6820930.807871 
64.730266 -6820935.269734 
60.774949 -6820939.225051 
57.549046 -6820942.450954 
54.799596 -6820945.200404 
52.079625 -6820947.920375 
49.012029 -6820950.987971 
45.515306 -6820954.484694 
41.930522 -6820958.069478 
38.956466 -6820961.043534 
75.845392 -6820924.154608 
73.308630 -6820926.691370 
69.323538 -6820930.676462 
65.115539 -6820934.884461 
61.389216 -6820938.610784 
58.340633 -6820941.659367 
55.822036 -6820944.177964 
53.501468 -6820946.498532 
51.015860 -6820948.984140 
48.110713 -6820951.889287 
44.747513 -6820955.252487 
41.155509 -6820958.844491 
37.797144 -6820962.202856 
35.189523 -6820964.810477 
77.513659 -6820922.486341 
75.677440 -6820924.322560 
72.168422 -6820927.831578 
67.991223 -6820932.008777 
63.918951 -6820936.081049 
60.358410 -6820939.641590 
57.414196 -6820942.585804 
54.975596 -6820945.024404 
52.802756 -6820947.197244 
50.614073 -6820949.385927 
48.169468 -6820951.830532 
45.338809 -6820954.661191 
42.145090 -6820957.854910 
38.775274 -6820961.224726 
35.553758 -6820964.446242 
32.870774 -6820967.129226 
31.064835 -6820968.935165 
76.923863 -6820923.076137 
74.379756 -6820925.620244 
70.652721 -6820929.347279 
66.608129 -6820933.391871 
62.777091 -6820937.222909 
59.426635 -6820940.573365 
56.624280 -6820943.375720 
54.289049 -6820945.710951 
52.241274 -6820947.758726 
50.256317 -6820949.743683 
48.120036 -6820951.879964 
45.679630 -6820954.320370 
42.881876 -6820957.118124 
39.791834 -6820960.208166 
36.588438 -6820963.411562 
33.537214 -6820966.462786 
30.941620 -6820969.058380 
29.069903 -6820970.930097 
71.837646 -6820928.162354 
71.300293 -6820928.699707 
68.261543 -6820931.738457 
64.202142 -6820935.797858 
60.071140 -6820939.928860 
56.379077 -6820943.620923 
53.329934 -6820946.670066 
50.909153 -6820949.090847 
48.951313 -6820951.048687 
47.204105 -6820952.795895 
45.393724 -6820954.606276 
43.289980 -6820956.710020 
40.764241 -6820959.235759 
37.829297 -6820962.170703 
34.649342 -6820965.350658 
31.511680 -6820968.488320 
28.756288 -6820971.243712 
26.656895 -6820973.343105 
58.690205 -6820941.309795 
59.796199 -6820940.203801 
57.400173 -6820942.599827 
53.477325 -6820946.522675 
49.389103 -6820950.610897 
45.833587 -6820954.166413 
43.062206 -6820956.937794 
41.038132 -6820958.961868 
39.544783 -6820960.455217 
38.272292 -6820961.727708 
36.897093 -6820963.102907 
35.160144 -6820964.839856 
32.938994 -6820967.061006 
30.296664 -6820969.703336 
27.480110 -6820972.519890 
24.838078 -6820975.161922 
22.636595 -6820977.363405 
43.649050 -6820956.350950 
45.524276 -6820954.475724 
43.839738 -6820956.160262 
40.445043 -6820959.554957 
36.853185 -6820963.146815 
33.814532 -6820966.185468 
31.560562 -6820968.439438 
30.014076 -6820969.985924 
28.926218 -6820971.073782 
27.977567 -6820972.022433 
26.864608 -6820973.135392 
25.379275 -6820974.620725 
23.476700 -6820976.523300 
21.305225 -6820978.694775 
19.145315 -6820980.854685 
17.207103 -6820982.792897 
34.876300 -6820965.123700 
33.730805 -6820966.269195 
30.968522 -6820969.031478 
27.977105 -6820972.022895 
25.465467 -6820974.534533 
23.624411 -6820976.375589 
22.332990 -6820977.667010 
21.312714 -6820978.687286 
20.259212 -6820979.740788 
18.951920 -6820981.048080 
17.329357 -6820982.670643 
15.515429 -6820984.484571 
13.759592 -6820986.240408 
12.242308 -6820987.757692 
28.944667 -6820971.055333 
28.269268 -6820971.730732 
25.980822 -6820974.019178 
23.346562 -6820976.653438 
21.102317 -6820978.897683 
19.438475 -6820980.561525 
18.174453 -6820981.825547 
16.965702 -6820983.034298 
15.523842 -6820984.476158 
13.777998 -6820986.222002 
11.913678 -6820988.086322 
10.264506 -6820989.735494 
9.066807 -6820990.933193 
25.066723 -6820974.933277 
23.205488 -6820976.794512 
20.711386 -6820979.288614 
18.533410 -6820981.466590 
16.918774 -6820983.081226 
15.579350 -6820984.420650 
14.064863 -6820985.935137 
12.169024 -6820987.830976 
10.118246 -6820989.881754 
8.411514 -6820991.588486 
7.402362 -6820992.597638 
21.881957 -6820978.118043 
20.751194 -6820979.248806 
18.410240 -6820981.589760 
16.261984 -6820983.738016 
14.677456 -6820985.322544 
13.186087 -6820986.813913 
11.275706 -6820988.724294 
9.082282 -6820990.917718 
7.304051 -6820992.695949 
6.439356 -6820993.560644 
17.922788 -6820982.077212 
16.323573 -6820983.676427 
14.324214 -6820985.675786 
12.779617 -6820987.220383 
11.272091 -6820988.727909 
9.296541 -6820990.703459 
7.265827 -6820992.734173 
6.013931 -6820993.986069 
13.843645 -6820986.156355 
13.034547 -6820986.965453 
11.270714 -6820988.729286 
9.626724 -6820990.373276 
7.428817 -6820992.571183 
5.676398 -6820994.323602 
9.105183 -6820990.894817 
9.962376 -6820990.037624 
8.730118 -6820991.269882 
6.732867 -6820993.267133 
5.278086 -6820994.721914 
9.877224 -6820990.122776 
6.313106 -6820993.686894 
41.998884 -6820958.001116 
27.581486 -6820972.418514 
25.651866 -6820974.348134 
24.064504 -6820975.935496 
28.194529 -6820971.805471 
26.770423 -6820973.229577 
24.385479 -6820975.614521 
22.788022 -6820977.211978 
29.617037 -6820970.382963 
28.836219 -6820971.163781 
27.430717 -6820972.569283 
25.601412 -6820974.398588 
23.040835 -6820976.959165 
21.195049 -6820978.804951 
21.102281 -6820978.897719 
30.909870 -6820969.090130 
29.923932 -6820970.076068 
28.437665 -6820971.562335 
26.813009 -6820973.186991 
24.561530 -6820975.438470 
21.845921 -6820978.154079 
19.829703 -6820980.170297 
19.418475 -6820980.581525 
33.480091 -6820966.519909 
32.623286 -6820967.376714 
31.129119 -6820968.870881 
29.429177 -6820970.570823 
27.222164 -6820972.777836 
24.340896 -6820975.659104 
21.263685 -6820978.736315 
18.930681 -6820981.069319 
18.063190 -6820981.936810 
18.356135 -6820981.643865 
39.251706 -6820960.748294 
38.716409 -6820961.283591 
37.233589 -6820962.766411 
35.355539 -6820964.644461 
32.944736 -6820967.055264 
29.761176 -6820970.238824 
25.954585 -6820974.045415 
22.153698 -6820977.846302 
19.180301 -6820980.819699 
17.618723 -6820982.381277 
17.404738 -6820982.595262 
17.664766 -6820982.335234 
48.871260 -6820951.128740 
48.810407 -6820951.189593 
47.378318 -6820952.621682 
45.438707 -6820954.561293 
43.146272 -6820956.853728 
40.264361 -6820959.735639 
36.576421 -6820963.423579 
32.174327 -6820967.825673 
27.525755 -6820972.474245 
23.316927 -6820976.683073 
20.175922 -6820979.824078 
18.411760 -6820981.588240 
17.829995 -6820982.170005 
17.718790 -6820982.281210 
59.623606 -6820940.376394 
58.445691 -6820941.554309 
56.241737 -6820943.758263 
53.847943 -6820946.152057 
51.346891 -6820948.653109 
48.436886 -6820951.563114 
44.785085 -6820955.214915 
40.290291 -6820959.709709 
35.209751 -6820964.790249 
30.115494 -6820969.884506 
25.698347 -6820974.301653 
22.501623 -6820977.498377 
20.683237 -6820979.316763 
19.868766 -6820980.131234 
65.381055 -6820934.618945 
63.236696 -6820936.763304 
60.513616 -6820939.486384 
57.914938 -6820942.085062 
55.537669 -6820944.462331 
53.145511 -6820946.854489 
50.399602 -6820949.600398 
47.034871 -6820952.965129 
42.983913 -6820957.016087 
38.435144 -6820961.564856 
33.809142 -6820966.190858 
29.648946 -6820970.351054 
26.444209 -6820973.555791 
24.430580 -6820975.569420 
23.412004 -6820976.587996 
22.728386 -6820977.271614 
65.054256 -6820934.945744 
62.624620 -6820937.375380 
59.907777 -6820940.092223 
57.385551 -6820942.614449 
55.146637 -6820944.853363 
53.043544 -6820946.956456 
50.833490 -6820949.166510 
48.286847 -6820951.713153 
45.266770 -6820954.733230 
41.778561 -6820958.221439 
37.985960 -6820962.014040 
34.192199 -6820965.807801 
30.783877 -6820969.216123 
28.137080 -6820971.862920 
26.488923 -6820973.511077 
25.784973 -6820974.215027 
25.561323 -6820974.438677 
62.862346 -6820937.137654 
60.885972 -6820939.114028 
58.574255 -6820941.425745 
56.316338 -6820943.683662 
54.239770 -6820945.760230 
52.280961 -6820947.719039 
50.279653 -6820949.720347 
48.058928 -6820951.941072 
45.487819 -6820954.512181 
42.524249 -6820957.475751 
39.235253 -6820960.764747 
35.793708 -6820964.206292 
32.454251 -6820967.545749 
29.512781 -6820970.487219 
27.252062 -6820972.747938 
25.871420 -6820974.128580 
25.395279 -6820974.604721 
25.573891 -6820974.426109 
25.896979 -6820974.103021 
61.597078 -6820938.402922 
60.062949 -6820939.937051 
57.699100 -6820942.300900 
55.186707 -6820944.813293 
52.888098 -6820947.111902 
50.834530 -6820949.165470 
48.865964 -6820951.134036 
46.753186 -6820953.246814 
44.291898 -6820955.708102 
41.373630 -6820958.626370 
38.029696 -6820961.970304 
34.440853 -6820965.559147 
30.909452 -6820969.090548 
27.799228 -6820972.200772 
25.453791 -6820974.546209 
24.102122 -6820975.897878 
23.753191 -6820976.246809 
24.116295 -6820975.883705 
55.302487 -6820944.697513 
51.840157 -6820948.159843 
48.660615 -6820951.339385 
46.120284 -6820953.879716 
44.118316 -6820955.881684 
42.354381 -6820957.645619 
40.485901 -6820959.514099 
38.236949 -6820961.763051 
35.484116 -6820964.515884 
32.311996 -6820967.688004 
29.016492 -6820970.983508 
26.038420 -6820973.961580 
23.829017 -6820976.170983 
22.669307 -6820977.330693 
22.497181 -6820977.502819 
47.015213 -6820952.984787 
42.206373 -6820957.793627 
38.530527 -6820961.469473 
36.012306 -6820963.987694 
34.274921 -6820965.725079 
32.871983 -6820967.128017 
31.406786 -6820968.593214 
29.613646 -6820970.386354 
27.434411 -6820972.565589 
25.067726 -6820974.932274 
22.941314 -6820977.058686 
21.556127 -6820978.443873 
21.192109 -6820978.807891 
32.730136 -6820967.269864 
29.154889 -6820970.845111 
26.937457 -6820973.062543 
25.449775 -6820974.550225 
24.201405 -6820975.798595 
22.874887 -6820977.125113 
21.368623 -6820978.631377 
19.842639 -6820980.157361 
18.718008 -6820981.281992 
18.526864 -6820981.473136 
19.495057 -6820980.504943 
26.069200 -6820973.930800 
22.980930 -6820977.019070 
21.078102 -6820978.921898 
19.632149 -6820980.367851 
18.233408 -6820981.766592 
16.789538 -6820983.210462 
15.544401 -6820984.455599 
15.048514 -6820984.951486 
15.963999 -6820984.036001 
19.468351 -6820980.531649 
17.684745 -6820982.315255 
16.073406 -6820983.926594 
14.445412 -6820985.554588 
13.149648 -6820986.850352 
13.000090 -6820986.999910 
17.362763 -6820982.637237 
15.486539 -6820984.513461 
13.702456 -6820986.297544 
12.365721 -6820987.634279 
33.334947 -6820966.665053 
30.730182 -6820969.269818 
27.930369 -6820972.069631 
25.661234 -6820974.338766 
29.204383 -6820970.795617 
37.659806 -6820962.340194 
32.271803 -6820967.728197 
28.722916 -6820971.277084 
26.981185 -6820973.018815 
24.267629 -6820975.732371 
24.632349 -6820975.367651 
32.139934 -6820967.860066 
39.784698 -6820960.215302 
42.402586 -6820957.597414 
37.642264 -6820962.357736 
32.572816 -6820967.427184 
29.311769 -6820970.688231 
27.544410 -6820972.455590 
25.568997 -6820974.431003 
22.822878 -6820977.177122 
21.891809 -6820978.108191 
25.815437 -6820974.184563 
33.821850 -6820966.178150 
41.532082 -6820958.467918 
44.666272 -6820955.333728 
45.015716 -6820954.984284 
40.869816 -6820959.130184 
36.253378 -6820963.746622 
32.418393 -6820967.581607 
29.692156 -6820970.307844 
27.968972 -6820972.031028 
26.425364 -6820973.574636 
24.166537 -6820975.833463 
21.455443 -6820978.544557 
19.975773 -6820980.024227 
21.659463 -6820978.340537 
27.042869 -6820972.957131 
34.630438 -6820965.369562 
41.839018 -6820958.160982 
46.495761 -6820953.504239 
47.472503 -6820952.527497 
34.663240 -6820965.336760 
32.111675 -6820967.888325 
30.236589 -6820969.763411 
28.926898 -6820971.073102 
27.683095 -6820972.316905 
25.871560 -6820974.128440 
23.274474 -6820976.725526 
20.457297 -6820979.542703 
18.607443 -6820981.392557 
18.965060 -6820981.034940 
22.168680 -6820977.831320 
27.852774 -6820972.147226 
34.756471 -6820965.243529 
41.291701 -6820958.708299 
46.166492 -6820953.833508 
48.642848 -6820951.357152 
32.055254 -6820967.944746 
31.627776 -6820968.372224 
31.398955 -6820968.601045 
30.792101 -6820969.207899 
29.378729 -6820970.621271 
26.958209 -6820973.041791 
23.765594 -6820976.234406 
20.509280 -6820979.490720 
18.135917 -6820981.864083 
17.497452 -6820982.502548 
19.083418 -6820980.916582 
22.864576 -6820977.135424 
28.276336 -6820971.723664 
34.377263 -6820965.622737 
40.137800 -6820959.862200 
44.722193 -6820955.277807 
47.630888 -6820952.369112 
33.797120 -6820966.202880 
35.572548 -6820964.427452 
36.537297 -6820963.462703 
36.290762 -6820963.709238 
34.773179 -6820965.226821 
32.047073 -6820967.952927 
28.404618 -6820971.595382 
24.427667 -6820975.572333 
20.869494 -6820979.130506 
18.439171 -6820981.560829 
17.623102 -6820982.376898 
18.609134 -6820981.390866 
21.290228 -6820978.709772 
25.304609 -6820974.695391 
30.102474 -6820969.897526 
35.048167 -6820964.951833 
39.550294 -6820960.449706 
43.177326 -6820956.822674 
37.519027 -6820962.480973 
41.539959 -6820958.460041 
43.776217 -6820956.223783 
44.030641 -6820955.969359 
42.640749 -6820957.359251 
39.848405 -6820960.151595 
35.910822 -6820964.089178 
31.289131 -6820968.710869 
26.663484 -6820973.336516 
22.784327 -6820977.215673 
20.265411 -6820979.734589 
19.435645 -6820980.564355 
20.306567 -6820979.693433 
22.630184 -6820977.369816 
25.985808 -6820974.014192 
29.860393 -6820970.139607 
33.736436 -6820966.263564 
37.222882 -6820962.777118 
45.982261 -6820954.017739 
49.466476 -6820950.533524 
50.382942 -6820949.617058 
49.498083 -6820950.501917 
47.348314 -6820952.651686 
44.156139 -6820955.843861 
40.108262 -6820959.891738 
35.536435 -6820964.463565 
30.949732 -6820969.050268 
26.950888 -6820973.049112 
24.088821 -6820975.911179 
22.714051 -6820977.285949 
22.896739 -6820977.103261 
24.430305 -6820975.569695 
26.898583 -6820973.101417 
29.765758 -6820970.234242 
32.476985 -6820967.523015 
34.625203 -6820965.374797 
36.217591 -6820963.782409 
53.189311 -6820946.810689 
52.309183 -6820947.690817 
50.395764 -6820949.604236 
47.783383 -6820952.216617 
44.561828 -6820955.438172 
40.829573 -6820959.170427 
36.801727 -6820963.198273 
32.825014 -6820967.174986 
29.333647 -6820970.666353 
26.765324 -6820973.234676 
25.458878 -6820974.541122 
25.562013 -6820974.437987 
26.975997 -6820973.024003 
29.349213 -6820970.650787 
32.112515 -6820967.887485 
34.552133 -6820965.447867 
35.975671 -6820964.024329 
36.104108 -6820963.895892 
52.421562 -6820947.578438 
50.485397 -6820949.514603 
48.110858 -6820951.889142 
45.371520 -6820954.628480 
42.270565 -6820957.729435 
38.878326 -6820961.121674 
35.365021 -6820964.634979 
31.990168 -6820968.009832 
29.070544 -6820970.929456 
26.934245 -6820973.065755 
25.864923 -6820974.135077 
26.041061 -6820973.958939 
27.477500 -6820972.522500 
29.976743 -6820970.023257 
33.094507 -6820966.905493 
36.127543 -6820963.872457 
38.176111 -6820961.823889 
38.445241 -6820961.554759 
49.479632 -6820950.520368 
46.960845 -6820953.039155 
44.145017 -6820955.854983 
40.962233 -6820959.037767 
37.458354 -6820962.541646 
33.820655 -6820966.179345 
30.349838 -6820969.650162 
27.413293 -6820972.586707 
25.386741 -6820974.613259 
24.591566 -6820975.408434 
25.230956 -6820974.769044 
27.321148 -6820972.678852 
30.607713 -6820969.392287 
34.456338 -6820965.543662 
37.757936 -6820962.242064 
43.773860 -6820956.226140 
40.491425 -6820959.508575 
36.786245 -6820963.213755 
32.870756 -6820967.129244 
29.112755 -6820970.887245 
25.975946 -6820974.024054 
23.939859 -6820976.060141 
23.400900 -6820976.599100 
24.578597 -6820975.421403 
27.420226 -6820972.579774 
31.437712 -6820968.562288 
36.326564 -6820963.673436 
32.173116 -6820967.826884 
28.209890 -6820971.790110 
24.989496 -6820975.010504 
23.066017 -6820976.933983 
22.870703 -6820977.129297 
24.579840 -6820975.420160 
30.916902 -6820969.083098 
37.765298 -6820962.234702 
27.952215 -6820972.047785 
26.119085 -6820973.880915 
34.409197 -6820965.590803 
44.390485 -6820955.609515 
37.787398 -6820962.212602 
29.146437 -6820970.853563 
26.932707 -6820973.067293 
24.319281 -6820975.680719 
26.843455 -6820973.156545 
36.555968 -6820963.444032 
44.371235 -6820955.628765 
49.488316 -6820950.511684 
45.046556 -6820954.953444 
37.037679 -6820962.962321 
29.883008 -6820970.116992 
27.615503 -6820972.384497 
25.371251 -6820974.628749 
22.726172 -6820977.273828 
22.944531 -6820977.055469 
28.521766 -6820971.478234 
37.729220 -6820962.270780 
45.864870 -6820954.135130 
49.844608 -6820950.155392 
53.202459 -6820946.797541 
50.059156 -6820949.940844 
44.143807 -6820955.856193 
36.329623 -6820963.670377 
30.201963 -6820969.798037 
27.919562 -6820972.080438 
26.215649 -6820973.784351 
23.732325 -6820976.267675 
21.229098 -6820978.770902 
20.514389 -6820979.485611 
23.319784 -6820976.680216 
29.828781 -6820970.171219 
38.248693 -6820961.751307 
45.972752 -6820954.027248 
51.227433 -6820948.772567 
53.589884 -6820946.410116 
55.743062 -6820944.256938 
53.511480 -6820946.488520 
49.250544 -6820950.749456 
42.986611 -6820957.013389 
28.035705 -6820971.964295 
26.578678 -6820973.421322 
24.634382 -6820975.365618 
22.234515 -6820977.765485 
19.922701 -6820980.077299 
18.792485 -6820981.207515 
20.012545 -6820979.987455 
24.123062 -6820975.876938 
30.640680 -6820969.359320 
38.230389 -6820961.769611 
45.343245 -6820954.656755 
